grid_x,grid_y,nb_trp_inside,s_nb_trp_inside,d_res_soc / 1000,jour_res_soc,nbr_elmt_res_soc
29,1,0,0,100.0,5,10
30,1,0,0,100.0,5,10
31,1,0,0,100.0,5,10
32,1,0,0,100.0,5,10
33,1,0,0,100.0,5,10
34,1,0,0,100.0,5,10
35,1,0,0,100.0,5,10
0,2,0,0,100.0,5,10
1,2,0,0,100.0,5,10
2,2,0,0,100.0,5,10
3,2,0,0,100.0,5,10
4,2,1,32,100.0,5,10
25,3,3,65,100.0,5,10
27,11,1,52,100.0,5,10
7,2,5,174,100.0,5,10
4,0,1,20,100.0,5,10
10,4,2,94,100.0,5,10
22,3,2,14,100.0,5,10
25,9,2,87,100.0,5,10
21,7,1,57,100.0,5,10
20,2,3,66,100.0,5,10
12,3,2,43,100.0,5,10
26,4,3,21,100.0,5,10
28,11,2,84,100.0,5,10
17,2,2,76,100.0,5,10
16,1,2,50,100.0,5,10
25,4,2,29,100.0,5,10
30,10,1,9,100.0,5,10
17,3,1,44,100.0,5,10
10,0,2,42,100.0,5,10
23,2,0,0,100.0,5,10
24,2,0,0,100.0,5,10
25,2,0,0,100.0,5,10
26,2,0,0,100.0,5,10
27,2,0,0,100.0,5,10
28,2,0,0,100.0,5,10
29,2,0,0,100.0,5,10
30,2,0,0,100.0,5,10
31,2,0,0,100.0,5,10
32,2,0,0,100.0,5,10
33,2,0,0,100.0,5,10
34,2,0,0,100.0,5,10
35,2,0,0,100.0,5,10
0,3,0,0,100.0,5,10
1,3,0,0,100.0,5,10
2,3,0,0,100.0,5,10
3,3,0,0,100.0,5,10
4,3,1,2,100.0,5,10
25,9,3,103,100.0,5,10
27,13,2,71,100.0,5,10
27,8,3,61,100.0,5,10
8,3,1,41,100.0,5,10
9,3,3,107,100.0,5,10
26,7,2,56,100.0,5,10
7,3,5,162,100.0,5,10
17,4,2,67,100.0,5,10
27,8,2,25,100.0,5,10
24,4,2,43,100.0,5,10
15,3,2,79,100.0,5,10
16,3,1,30,100.0,5,10
6,2,3,81,100.0,5,10
18,3,1,41,100.0,5,10
6,3,5,165,100.0,5,10
9,3,2,66,100.0,5,10
21,3,2,37,100.0,5,10
22,3,1,9,100.0,5,10
15,1,2,67,100.0,5,10
24,3,2,45,100.0,5,10
25,3,2,50,100.0,5,10
26,3,0,0,100.0,5,10
27,3,0,0,100.0,5,10
28,3,0,0,100.0,5,10
29,3,0,0,100.0,5,10
30,3,0,0,100.0,5,10
31,3,0,0,100.0,5,10
32,3,0,0,100.0,5,10
33,3,0,0,100.0,5,10
34,3,0,0,100.0,5,10
35,3,0,0,100.0,5,10
0,4,0,0,100.0,5,10
1,4,0,0,100.0,5,10
2,4,0,0,100.0,5,10
3,4,0,0,100.0,5,10
4,4,1,2,100.0,5,10
5,4,1,4,100.0,5,10
6,4,1,16,100.0,5,10
7,4,2,15,100.0,5,10
8,4,1,18,100.0,5,10
9,4,1,13,100.0,5,10
10,4,1,63,100.0,5,10
11,4,1,12,100.0,5,10
12,4,1,15,100.0,5,10
13,4,1,29,100.0,5,10
14,4,1,52,100.0,5,10
15,4,1,7,100.0,5,10
16,4,1,16,100.0,5,10
17,4,1,33,100.0,5,10
18,4,1,30,100.0,5,10
21,1,2,47,100.0,5,10
19,4,1,52,100.0,5,10
28,11,2,83,100.0,5,10
5,1,1,34,100.0,5,10
7,2,2,80,100.0,5,10
8,0,2,57,100.0,5,10
13,3,1,27,100.0,5,10
26,4,3,24,100.0,5,10
27,4,0,0,100.0,5,10
28,4,0,0,100.0,5,10
29,4,0,0,100.0,5,10
30,4,0,0,100.0,5,10
31,4,0,0,100.0,5,10
32,4,0,0,100.0,5,10
33,4,0,0,100.0,5,10
34,4,0,0,100.0,5,10
35,4,0,0,100.0,5,10
0,5,0,0,100.0,5,10
1,5,0,0,100.0,5,10
2,5,0,0,100.0,5,10
3,5,0,0,100.0,5,10
4,5,1,3,100.0,5,10
5,5,1,4,100.0,5,10
6,5,1,18,100.0,5,10
7,5,2,13,100.0,5,10
8,5,1,18,100.0,5,10
9,5,1,11,100.0,5,10
10,5,1,26,100.0,5,10
11,5,1,8,100.0,5,10
12,5,1,18,100.0,5,10
13,5,1,9,100.0,5,10
14,5,1,25,100.0,5,10
15,5,1,6,100.0,5,10
16,5,1,20,100.0,5,10
17,5,1,5,100.0,5,10
18,5,1,9,100.0,5,10
19,5,1,8,100.0,5,10
29,9,2,44,100.0,5,10
11,2,1,38,100.0,5,10
22,5,2,48,100.0,5,10
12,3,2,69,100.0,5,10
21,3,2,36,100.0,5,10
5,3,1,42,100.0,5,10
17,1,3,88,100.0,5,10
30,13,1,42,100.0,5,10
28,5,1,17,100.0,5,10
29,5,0,0,100.0,5,10
30,5,0,0,100.0,5,10
31,5,0,0,100.0,5,10
32,5,0,0,100.0,5,10
33,5,0,0,100.0,5,10
34,5,0,0,100.0,5,10
35,5,0,0,100.0,5,10
0,6,0,0,100.0,5,10
1,6,0,0,100.0,5,10
2,6,0,0,100.0,5,10
3,6,0,0,100.0,5,10
4,6,1,2,100.0,5,10
5,6,1,2,100.0,5,10
6,6,1,16,100.0,5,10
7,6,2,16,100.0,5,10
8,6,1,19,100.0,5,10
9,6,1,13,100.0,5,10
10,6,1,25,100.0,5,10
11,6,1,12,100.0,5,10
12,6,1,16,100.0,5,10
13,6,1,17,100.0,5,10
14,6,1,15,100.0,5,10
15,6,2,10,100.0,5,10
16,6,1,17,100.0,5,10
17,6,1,10,100.0,5,10
18,6,1,10,100.0,5,10
19,6,1,12,100.0,5,10
20,6,2,9,100.0,5,10
21,6,2,46,100.0,5,10
27,10,1,42,100.0,5,10
17,1,3,86,100.0,5,10
11,1,3,64,100.0,5,10
11,0,1,22,100.0,5,10
26,6,3,68,100.0,5,10
27,6,2,60,100.0,5,10
10,3,2,93,100.0,5,10
29,6,0,0,100.0,5,10
30,6,0,0,100.0,5,10
31,6,0,0,100.0,5,10
32,6,0,0,100.0,5,10
33,6,0,0,100.0,5,10
34,6,0,0,100.0,5,10
35,6,0,0,100.0,5,10
0,7,0,0,100.0,5,10
1,7,0,0,100.0,5,10
2,7,0,0,100.0,5,10
3,7,0,0,100.0,5,10
4,7,1,2,100.0,5,10
5,7,1,4,100.0,5,10
6,7,1,15,100.0,5,10
7,7,2,19,100.0,5,10
8,7,1,20,100.0,5,10
9,7,1,17,100.0,5,10
10,7,1,18,100.0,5,10
11,7,1,14,100.0,5,10
12,7,1,17,100.0,5,10
13,7,1,18,100.0,5,10
14,7,1,10,100.0,5,10
15,7,1,21,100.0,5,10
16,7,1,6,100.0,5,10
17,7,1,15,100.0,5,10
18,7,1,10,100.0,5,10
19,7,2,15,100.0,5,10
20,7,1,18,100.0,5,10
21,7,1,59,100.0,5,10
22,7,1,15,100.0,5,10
30,8,2,38,100.0,5,10
23,3,2,39,100.0,5,10
25,7,3,66,100.0,5,10
26,7,1,50,100.0,5,10
27,7,2,41,100.0,5,10
22,1,2,27,100.0,5,10
22,6,2,72,100.0,5,10
13,2,2,66,100.0,5,10
31,7,2,10,100.0,5,10
32,7,0,0,100.0,5,10
33,7,0,0,100.0,5,10
34,7,0,0,100.0,5,10
35,7,0,0,100.0,5,10
0,8,0,0,100.0,5,10
1,8,0,0,100.0,5,10
2,8,0,0,100.0,5,10
3,8,0,0,100.0,5,10
4,8,1,3,100.0,5,10
5,8,1,5,100.0,5,10
6,8,1,13,100.0,5,10
7,8,2,20,100.0,5,10
8,8,1,17,100.0,5,10
9,8,2,21,100.0,5,10
10,8,1,16,100.0,5,10
11,8,1,13,100.0,5,10
12,8,1,18,100.0,5,10
13,8,1,21,100.0,5,10
14,8,1,11,100.0,5,10
15,8,1,20,100.0,5,10
16,8,1,10,100.0,5,10
17,8,1,10,100.0,5,10
18,8,1,14,100.0,5,10
19,8,2,10,100.0,5,10
20,8,1,30,100.0,5,10
21,8,1,17,100.0,5,10
22,8,1,17,100.0,5,10
23,8,1,12,100.0,5,10
30,8,2,36,100.0,5,10
23,5,1,39,100.0,5,10
26,8,1,40,100.0,5,10
9,2,1,38,100.0,5,10
16,1,3,48,100.0,5,10
29,8,2,4,100.0,5,10
27,10,1,33,100.0,5,10
31,8,1,21,100.0,5,10
32,8,0,0,100.0,5,10
33,8,0,0,100.0,5,10
34,8,0,0,100.0,5,10
35,8,0,0,100.0,5,10
0,9,0,0,100.0,5,10
1,9,0,0,100.0,5,10
2,9,0,0,100.0,5,10
3,9,0,0,100.0,5,10
4,9,1,2,100.0,5,10
5,9,1,5,100.0,5,10
6,9,1,12,100.0,5,10
7,9,2,23,100.0,5,10
8,9,1,18,100.0,5,10
9,9,2,28,100.0,5,10
10,9,1,17,100.0,5,10
11,9,2,11,100.0,5,10
12,9,1,21,100.0,5,10
13,9,1,15,100.0,5,10
14,9,1,16,100.0,5,10
15,9,1,14,100.0,5,10
16,9,1,14,100.0,5,10
17,9,1,10,100.0,5,10
18,9,1,13,100.0,5,10
19,9,1,24,100.0,5,10
20,9,2,25,100.0,5,10
21,9,1,15,100.0,5,10
22,9,1,13,100.0,5,10
23,9,2,15,100.0,5,10
24,9,1,32,100.0,5,10
25,9,3,104,100.0,5,10
18,4,1,31,100.0,5,10
10,0,2,41,100.0,5,10
27,7,3,76,100.0,5,10
32,11,2,44,100.0,5,10
21,5,4,89,100.0,5,10
12,3,2,43,100.0,5,10
32,9,0,0,100.0,5,10
33,9,0,0,100.0,5,10
34,9,0,0,100.0,5,10
35,9,0,0,100.0,5,10
0,10,0,0,100.0,5,10
1,10,0,0,100.0,5,10
2,10,0,0,100.0,5,10
3,10,0,0,100.0,5,10
4,10,1,4,100.0,5,10
5,10,1,4,100.0,5,10
6,10,1,13,100.0,5,10
7,10,1,24,100.0,5,10
8,10,1,12,100.0,5,10
9,10,1,29,100.0,5,10
10,10,1,17,100.0,5,10
11,10,1,10,100.0,5,10
12,10,1,28,100.0,5,10
13,10,1,14,100.0,5,10
14,10,1,21,100.0,5,10
15,10,1,15,100.0,5,10
16,10,1,15,100.0,5,10
17,10,2,17,100.0,5,10
18,10,1,14,100.0,5,10
19,10,1,30,100.0,5,10
20,10,1,16,100.0,5,10
21,10,1,17,100.0,5,10
22,10,1,10,100.0,5,10
23,10,1,32,100.0,5,10
24,10,1,24,100.0,5,10
25,10,1,25,100.0,5,10
26,10,1,38,100.0,5,10
24,7,1,22,100.0,5,10
28,10,1,13,100.0,5,10
19,1,2,40,100.0,5,10
26,4,2,17,100.0,5,10
7,1,1,28,100.0,5,10
32,10,0,0,100.0,5,10
33,10,0,0,100.0,5,10
34,10,0,0,100.0,5,10
35,10,0,0,100.0,5,10
0,11,0,0,100.0,5,10
1,11,0,0,100.0,5,10
2,11,0,0,100.0,5,10
3,11,0,0,100.0,5,10
4,11,1,4,100.0,5,10
5,11,1,2,100.0,5,10
6,11,1,15,100.0,5,10
7,11,1,23,100.0,5,10
8,11,1,20,100.0,5,10
9,11,1,26,100.0,5,10
10,11,2,16,100.0,5,10
11,11,1,12,100.0,5,10
12,11,1,27,100.0,5,10
13,11,1,22,100.0,5,10
14,11,1,14,100.0,5,10
15,11,1,18,100.0,5,10
16,11,1,13,100.0,5,10
17,11,1,13,100.0,5,10
18,11,1,23,100.0,5,10
19,11,1,24,100.0,5,10
20,11,1,15,100.0,5,10
21,11,1,7,100.0,5,10
22,11,1,31,100.0,5,10
23,11,1,27,100.0,5,10
24,11,1,26,100.0,5,10
25,11,1,11,100.0,5,10
26,11,1,12,100.0,5,10
27,11,2,74,100.0,5,10
15,1,3,50,100.0,5,10
29,10,2,50,100.0,5,10
9,3,3,111,100.0,5,10
8,2,1,31,100.0,5,10
32,11,2,44,100.0,5,10
33,11,0,0,100.0,5,10
34,11,0,0,100.0,5,10
35,11,0,0,100.0,5,10
0,12,0,0,100.0,5,10
1,12,0,0,100.0,5,10
2,12,0,0,100.0,5,10
3,12,0,0,100.0,5,10
4,12,1,4,100.0,5,10
5,12,1,2,100.0,5,10
6,12,1,15,100.0,5,10
7,12,1,25,100.0,5,10
8,12,1,24,100.0,5,10
9,12,1,29,100.0,5,10
10,12,1,15,100.0,5,10
11,12,1,18,100.0,5,10
12,12,1,21,100.0,5,10
13,12,1,16,100.0,5,10
14,12,1,22,100.0,5,10
15,12,2,16,100.0,5,10
16,12,2,16,100.0,5,10
17,12,1,20,100.0,5,10
18,12,1,28,100.0,5,10
19,12,1,18,100.0,5,10
20,12,1,13,100.0,5,10
21,12,1,25,100.0,5,10
22,12,1,36,100.0,5,10
23,12,1,28,100.0,5,10
24,12,1,9,100.0,5,10
25,12,1,11,100.0,5,10
26,12,1,22,100.0,5,10
27,12,1,14,100.0,5,10
28,12,2,67,100.0,5,10
10,1,1,30,100.0,5,10
17,1,4,114,100.0,5,10
31,12,2,50,100.0,5,10
32,12,0,0,100.0,5,10
33,12,0,0,100.0,5,10
34,12,0,0,100.0,5,10
35,12,0,0,100.0,5,10
0,13,0,0,100.0,5,10
1,13,0,0,100.0,5,10
2,13,0,0,100.0,5,10
3,13,0,0,100.0,5,10
4,13,1,5,100.0,5,10
5,13,1,3,100.0,5,10
6,13,1,18,100.0,5,10
7,13,1,23,100.0,5,10
8,13,1,18,100.0,5,10
9,13,1,35,100.0,5,10
10,13,1,14,100.0,5,10
11,13,1,22,100.0,5,10
12,13,1,24,100.0,5,10
13,13,1,18,100.0,5,10
14,13,1,19,100.0,5,10
15,13,1,19,100.0,5,10
16,13,1,17,100.0,5,10
17,13,1,24,100.0,5,10
18,13,1,28,100.0,5,10
19,13,1,14,100.0,5,10
20,13,1,11,100.0,5,10
21,13,2,45,100.0,5,10
22,13,1,28,100.0,5,10
23,13,1,11,100.0,5,10
24,13,1,14,100.0,5,10
25,13,1,21,100.0,5,10
26,13,1,17,100.0,5,10
27,13,1,38,100.0,5,10
28,13,1,37,100.0,5,10
29,13,1,13,100.0,5,10
30,13,1,35,100.0,5,10
31,13,0,0,100.0,5,10
32,13,0,0,100.0,5,10
33,13,0,0,100.0,5,10
34,13,0,0,100.0,5,10
35,13,0,0,100.0,5,10
0,14,0,0,100.0,5,10
1,14,0,0,100.0,5,10
2,14,0,0,100.0,5,10
3,14,1,3,100.0,5,10
4,14,1,4,100.0,5,10
5,14,1,2,100.0,5,10
6,14,1,17,100.0,5,10
7,14,1,25,100.0,5,10
8,14,1,19,100.0,5,10
9,14,1,31,100.0,5,10
10,14,1,12,100.0,5,10
11,14,1,31,100.0,5,10
12,14,1,18,100.0,5,10
13,14,1,26,100.0,5,10
14,14,1,24,100.0,5,10
15,14,1,16,100.0,5,10
16,14,1,22,100.0,5,10
17,14,1,29,100.0,5,10
18,14,1,15,100.0,5,10
19,14,1,13,100.0,5,10
20,14,2,50,100.0,5,10
21,14,1,29,100.0,5,10
22,14,1,12,100.0,5,10
23,14,1,14,100.0,5,10
24,14,1,22,100.0,5,10
25,14,1,18,100.0,5,10
26,14,1,20,100.0,5,10
27,14,1,9,100.0,5,10
28,14,1,14,100.0,5,10
29,14,1,5,100.0,5,10
30,14,0,0,100.0,5,10
31,14,0,0,100.0,5,10
32,14,0,0,100.0,5,10
33,14,0,0,100.0,5,10
34,14,0,0,100.0,5,10
35,14,0,0,100.0,5,10
0,15,0,0,100.0,5,10
1,15,0,0,100.0,5,10
2,15,0,0,100.0,5,10
3,15,1,2,100.0,5,10
4,15,1,4,100.0,5,10
5,15,1,2,100.0,5,10
6,15,1,22,100.0,5,10
7,15,1,23,100.0,5,10
8,15,1,19,100.0,5,10
9,15,1,34,100.0,5,10
10,15,1,12,100.0,5,10
11,15,2,33,100.0,5,10
12,15,1,26,100.0,5,10
13,15,1,29,100.0,5,10
14,15,2,15,100.0,5,10
15,15,1,23,100.0,5,10
16,15,1,24,100.0,5,10
17,15,1,21,100.0,5,10
18,15,1,16,100.0,5,10
19,15,2,44,100.0,5,10
20,15,1,26,100.0,5,10
21,15,1,15,100.0,5,10
22,15,1,13,100.0,5,10
23,15,1,23,100.0,5,10
24,15,1,23,100.0,5,10
25,15,1,19,100.0,5,10
26,15,1,8,100.0,5,10
27,15,1,15,100.0,5,10
28,15,1,2,100.0,5,10
29,15,0,0,100.0,5,10
30,15,0,0,100.0,5,10
31,15,0,0,100.0,5,10
32,15,0,0,100.0,5,10
33,15,0,0,100.0,5,10
34,15,0,0,100.0,5,10
35,15,0,0,100.0,5,10
0,16,0,0,100.0,5,10
1,16,0,0,100.0,5,10
2,16,0,0,100.0,5,10
3,16,1,2,100.0,5,10
4,16,1,4,100.0,5,10
5,16,1,1,100.0,5,10
6,16,1,22,100.0,5,10
7,16,1,25,100.0,5,10
8,16,2,23,100.0,5,10
9,16,1,35,100.0,5,10
10,16,1,17,100.0,5,10
11,16,1,36,100.0,5,10
12,16,1,26,100.0,5,10
13,16,1,25,100.0,5,10
14,16,1,22,100.0,5,10
15,16,1,26,100.0,5,10
16,16,1,23,100.0,5,10
17,16,1,21,100.0,5,10
18,16,2,33,100.0,5,10
19,16,1,38,100.0,5,10
20,16,1,22,100.0,5,10
21,16,1,15,100.0,5,10
22,16,1,20,100.0,5,10
23,16,1,27,100.0,5,10
24,16,1,19,100.0,5,10
25,16,1,9,100.0,5,10
26,16,1,13,100.0,5,10
27,16,1,1,100.0,5,10
28,16,0,0,100.0,5,10
29,16,0,0,100.0,5,10
30,16,0,0,100.0,5,10
31,16,0,0,100.0,5,10
32,16,0,0,100.0,5,10
33,16,0,0,100.0,5,10
34,16,0,0,100.0,5,10
35,16,0,0,100.0,5,10
0,17,0,0,100.0,5,10
1,17,0,0,100.0,5,10
2,17,0,0,100.0,5,10
3,17,1,3,100.0,5,10
4,17,2,6,100.0,5,10
5,17,1,5,100.0,5,10
6,17,1,23,100.0,5,10
7,17,1,21,100.0,5,10
8,17,1,23,100.0,5,10
9,17,1,32,100.0,5,10
10,17,2,24,100.0,5,10
11,17,1,36,100.0,5,10
12,17,2,28,100.0,5,10
13,17,1,26,100.0,5,10
14,17,1,29,100.0,5,10
15,17,1,16,100.0,5,10
16,17,1,29,100.0,5,10
17,17,2,22,100.0,5,10
18,17,1,42,100.0,5,10
19,17,1,20,100.0,5,10
20,17,1,18,100.0,5,10
21,17,2,23,100.0,5,10
22,17,1,29,100.0,5,10
23,17,1,16,100.0,5,10
24,17,1,10,100.0,5,10
25,17,1,8,100.0,5,10
26,17,1,1,100.0,5,10
27,17,0,0,100.0,5,10
28,17,0,0,100.0,5,10
29,17,0,0,100.0,5,10
30,17,0,0,100.0,5,10
31,17,0,0,100.0,5,10
32,17,0,0,100.0,5,10
33,17,0,0,100.0,5,10
34,17,0,0,100.0,5,10
35,17,0,0,100.0,5,10
0,18,0,0,100.0,5,10
1,18,0,0,100.0,5,10
2,18,0,0,100.0,5,10
3,18,1,3,100.0,5,10
4,18,2,5,100.0,5,10
5,18,1,10,100.0,5,10
6,18,1,20,100.0,5,10
7,18,2,23,100.0,5,10
8,18,1,19,100.0,5,10
9,18,1,37,100.0,5,10
10,18,1,37,100.0,5,10
11,18,1,30,100.0,5,10
12,18,1,26,100.0,5,10
13,18,1,30,100.0,5,10
14,18,1,21,100.0,5,10
15,18,1,31,100.0,5,10
16,18,1,23,100.0,5,10
17,18,1,46,100.0,5,10
18,18,1,25,100.0,5,10
19,18,1,19,100.0,5,10
20,18,1,29,100.0,5,10
21,18,1,28,100.0,5,10
22,18,2,15,100.0,5,10
23,18,1,11,100.0,5,10
24,18,1,8,100.0,5,10
25,18,1,1,100.0,5,10
26,18,0,0,100.0,5,10
27,18,0,0,100.0,5,10
28,18,0,0,100.0,5,10
29,18,0,0,100.0,5,10
30,18,0,0,100.0,5,10
31,18,0,0,100.0,5,10
32,18,0,0,100.0,5,10
33,18,0,0,100.0,5,10
34,18,0,0,100.0,5,10
35,18,0,0,100.0,5,10
0,19,0,0,100.0,5,10
1,19,0,0,100.0,5,10
2,19,0,0,100.0,5,10
3,19,2,4,100.0,5,10
4,19,1,4,100.0,5,10
5,19,1,16,100.0,5,10
6,19,1,18,100.0,5,10
7,19,1,26,100.0,5,10
8,19,1,21,100.0,5,10
9,19,2,38,100.0,5,10
10,19,1,54,100.0,5,10
11,19,1,33,100.0,5,10
12,19,1,29,100.0,5,10
13,19,1,26,100.0,5,10
14,19,1,29,100.0,5,10
15,19,1,27,100.0,5,10
16,19,1,35,100.0,5,10
17,19,1,36,100.0,5,10
18,19,1,22,100.0,5,10
19,19,1,28,100.0,5,10
20,19,1,24,100.0,5,10
21,19,1,18,100.0,5,10
22,19,1,10,100.0,5,10
23,19,1,5,100.0,5,10
24,19,1,1,100.0,5,10
25,19,0,0,100.0,5,10
26,19,0,0,100.0,5,10
27,19,0,0,100.0,5,10
28,19,0,0,100.0,5,10
29,19,0,0,100.0,5,10
30,19,0,0,100.0,5,10
31,19,0,0,100.0,5,10
32,19,0,0,100.0,5,10
33,19,0,0,100.0,5,10
34,19,0,0,100.0,5,10
35,19,0,0,100.0,5,10
0,20,0,0,100.0,5,10
1,20,0,0,100.0,5,10
2,20,0,0,100.0,5,10
3,20,3,7,100.0,5,10
4,20,1,2,100.0,5,10
5,20,1,16,100.0,5,10
6,20,1,19,100.0,5,10
7,20,1,24,100.0,5,10
8,20,1,20,100.0,5,10
9,20,1,49,100.0,5,10
10,20,1,50,100.0,5,10
11,20,1,36,100.0,5,10
12,20,1,35,100.0,5,10
13,20,1,32,100.0,5,10
14,20,1,28,100.0,5,10
15,20,1,29,100.0,5,10
16,20,1,40,100.0,5,10
17,20,1,28,100.0,5,10
18,20,1,29,100.0,5,10
19,20,1,26,100.0,5,10
20,20,1,18,100.0,5,10
21,20,1,12,100.0,5,10
22,20,1,5,100.0,5,10
23,20,0,0,100.0,5,10
24,20,0,0,100.0,5,10
25,20,0,0,100.0,5,10
26,20,0,0,100.0,5,10
27,20,0,0,100.0,5,10
28,20,0,0,100.0,5,10
29,20,0,0,100.0,5,10
30,20,0,0,100.0,5,10
31,20,0,0,100.0,5,10
32,20,0,0,100.0,5,10
33,20,0,0,100.0,5,10
34,20,0,0,100.0,5,10
35,20,0,0,100.0,5,10
0,21,0,0,100.0,5,10
1,21,0,0,100.0,5,10
2,21,0,0,100.0,5,10
3,21,2,7,100.0,5,10
4,21,0,0,100.0,5,10
5,21,2,23,100.0,5,10
6,21,1,15,100.0,5,10
7,21,1,30,100.0,5,10
8,21,1,32,100.0,5,10
9,21,2,41,100.0,5,10
10,21,1,51,100.0,5,10
11,21,1,44,100.0,5,10
12,21,1,35,100.0,5,10
13,21,1,23,100.0,5,10
14,21,1,28,100.0,5,10
15,21,1,39,100.0,5,10
16,21,1,34,100.0,5,10
17,21,1,30,100.0,5,10
18,21,1,25,100.0,5,10
19,21,1,18,100.0,5,10
20,21,1,10,100.0,5,10
21,21,1,3,100.0,5,10
22,21,0,0,100.0,5,10
23,21,0,0,100.0,5,10
24,21,0,0,100.0,5,10
25,21,0,0,100.0,5,10
26,21,0,0,100.0,5,10
27,21,0,0,100.0,5,10
28,21,0,0,100.0,5,10
29,21,0,0,100.0,5,10
30,21,0,0,100.0,5,10
31,21,0,0,100.0,5,10
32,21,0,0,100.0,5,10
33,21,0,0,100.0,5,10
34,21,0,0,100.0,5,10
35,21,0,0,100.0,5,10
0,22,0,0,100.0,5,10
1,22,0,0,100.0,5,10
2,22,0,0,100.0,5,10
3,22,2,8,100.0,5,10
4,22,1,5,100.0,5,10
5,22,1,20,100.0,5,10
6,22,1,16,100.0,5,10
7,22,1,40,100.0,5,10
8,22,1,33,100.0,5,10
9,22,1,42,100.0,5,10
10,22,1,68,100.0,5,10
11,22,3,38,100.0,5,10
12,22,1,23,100.0,5,10
13,22,1,30,100.0,5,10
14,22,1,51,100.0,5,10
15,22,1,38,100.0,5,10
16,22,1,32,100.0,5,10
17,22,1,23,100.0,5,10
18,22,1,21,100.0,5,10
19,22,1,8,100.0,5,10
20,22,1,3,100.0,5,10
21,22,0,0,100.0,5,10
22,22,0,0,100.0,5,10
23,22,0,0,100.0,5,10
24,22,0,0,100.0,5,10
25,22,0,0,100.0,5,10
26,22,0,0,100.0,5,10
27,22,0,0,100.0,5,10
28,22,0,0,100.0,5,10
29,22,0,0,100.0,5,10
30,22,0,0,100.0,5,10
31,22,0,0,100.0,5,10
32,22,0,0,100.0,5,10
33,22,0,0,100.0,5,10
34,22,0,0,100.0,5,10
35,22,0,0,100.0,5,10
0,23,0,0,100.0,5,10
1,23,0,0,100.0,5,10
2,23,2,2,100.0,5,10
3,23,2,7,100.0,5,10
4,23,1,15,100.0,5,10
5,23,1,16,100.0,5,10
6,23,2,19,100.0,5,10
7,23,1,47,100.0,5,10
8,23,1,30,100.0,5,10
9,23,1,67,100.0,5,10
10,23,1,60,100.0,5,10
11,23,1,28,100.0,5,10
12,23,1,33,100.0,5,10
13,23,1,43,100.0,5,10
14,23,1,43,100.0,5,10
15,23,1,39,100.0,5,10
16,23,1,24,100.0,5,10
17,23,1,19,100.0,5,10
18,23,1,8,100.0,5,10
19,23,1,3,100.0,5,10
20,23,0,0,100.0,5,10
21,23,0,0,100.0,5,10
22,23,0,0,100.0,5,10
23,23,0,0,100.0,5,10
24,23,0,0,100.0,5,10
25,23,0,0,100.0,5,10
26,23,0,0,100.0,5,10
27,23,0,0,100.0,5,10
28,23,0,0,100.0,5,10
29,23,0,0,100.0,5,10
30,23,0,0,100.0,5,10
31,23,0,0,100.0,5,10
32,23,0,0,100.0,5,10
33,23,0,0,100.0,5,10
34,23,0,0,100.0,5,10
35,23,0,0,100.0,5,10
0,24,0,0,100.0,5,10
1,24,0,0,100.0,5,10
2,24,2,3,100.0,5,10
3,24,1,4,100.0,5,10
4,24,1,18,100.0,5,10
5,24,1,14,100.0,5,10
6,24,1,31,100.0,5,10
7,24,1,47,100.0,5,10
8,24,1,43,100.0,5,10
9,24,1,70,100.0,5,10
10,24,1,47,100.0,5,10
11,24,1,39,100.0,5,10
12,24,1,33,100.0,5,10
13,24,1,55,100.0,5,10
14,24,1,43,100.0,5,10
15,24,1,25,100.0,5,10
16,24,1,18,100.0,5,10
17,24,1,6,100.0,5,10
18,24,1,3,100.0,5,10
19,24,0,0,100.0,5,10
20,24,0,0,100.0,5,10
21,24,0,0,100.0,5,10
22,24,0,0,100.0,5,10
23,24,0,0,100.0,5,10
24,24,0,0,100.0,5,10
25,24,0,0,100.0,5,10
26,24,0,0,100.0,5,10
27,24,0,0,100.0,5,10
28,24,0,0,100.0,5,10
29,24,0,0,100.0,5,10
30,24,0,0,100.0,5,10
31,24,0,0,100.0,5,10
32,24,0,0,100.0,5,10
33,24,0,0,100.0,5,10
34,24,0,0,100.0,5,10
35,24,0,0,100.0,5,10
0,25,0,0,100.0,5,10
1,25,0,0,100.0,5,10
2,25,1,4,100.0,5,10
3,25,1,6,100.0,5,10
4,25,1,20,100.0,5,10
5,25,2,22,100.0,5,10
6,25,1,34,100.0,5,10
7,25,1,52,100.0,5,10
8,25,1,53,100.0,5,10
9,25,1,63,100.0,5,10
10,25,1,45,100.0,5,10
11,25,1,40,100.0,5,10
12,25,1,53,100.0,5,10
13,25,1,47,100.0,5,10
14,25,1,28,100.0,5,10
15,25,1,17,100.0,5,10
16,25,1,7,100.0,5,10
17,25,1,3,100.0,5,10
18,25,0,0,100.0,5,10
19,25,0,0,100.0,5,10
20,25,0,0,100.0,5,10
21,25,0,0,100.0,5,10
22,25,0,0,100.0,5,10
23,25,0,0,100.0,5,10
24,25,0,0,100.0,5,10
25,25,0,0,100.0,5,10
26,25,0,0,100.0,5,10
27,25,0,0,100.0,5,10
28,25,0,0,100.0,5,10
29,25,0,0,100.0,5,10
30,25,0,0,100.0,5,10
31,25,0,0,100.0,5,10
32,25,0,0,100.0,5,10
33,25,0,0,100.0,5,10
34,25,0,0,100.0,5,10
35,25,0,0,100.0,5,10
